sel;sta;tip;ip;iq;np;name;r;x;b;g;ktr;kti;n_anc;bd;pl_ip;ql_ip;i_max 
0;0;Тр-р;4606;4122;0;ПС 220 кВ Нижний Куранах ср.т. АТ-2 - ПС 220 кВ Нижний Куранах 2С-110 кВ;1.17;-11;;;0.534;;8;70431;5;-10;58 
0;0;Тр-р;4603;4801;0;ПС 220 кВ Нижний Куранах ср.т. АТ-1 - ПС 220 кВ Нижний Куранах 1С-35 кВ;6.71;192.5;;;0.167;;0;0;-7;-20;55 
0;0;Тр-р;4606;4802;0;ПС 220 кВ Нижний Куранах ср.т. АТ-2 - ПС 220 кВ Нижний Куранах 2С-35 кВ;6.71;192.5;;;0.167;;0;0;-7;-20;55 
0;0;ЛЭП;4615;4601;0;отп.1 ПС 220 кВ НПС-17 - ПС 220 кВ Нижний Куранах 1С-220 кВ;4.43;19.81;-122.1;;;;0;0;-79;17;203 
0;0;ЛЭП;3301;3483;2;Райчихинская ГРЭС ОРУ 220 кВ - ПС 220 кВ Архара;5.22;23.34;-143.9;;;;0;0;-16;13;50 
0;0;ЛЭП;3301;3483;1;Райчихинская ГРЭС ОРУ 220 кВ - ПС 220 кВ Архара;5.35;23.89;-147.3;;;;0;0;-16;13;49 
0;0;Тр-р;3301;3311;0;Райчихинская ГРЭС ОРУ 220 кВ - Райчихинская ГРЭС ОРУ 110 кВ;1.02;42.32;6.6;1.7;0.516;;6;70303;-17;-28;153 
0;0;ЛЭП;3301;3482;0;Райчихинская ГРЭС ОРУ 220 кВ - ПС 220 кВ Завитая 2СШ-220;4.35;19.12;-118;;;;0;0;24;1;60 
0;0;ЛЭП;3301;3481;0;Райчихинская ГРЭС ОРУ 220 кВ - ПС 220 кВ Завитая 1СШ-220;4.34;19.05;-117.6;;;;0;0;24;1;61 
0;0;Тр-р;3477;3177;2;ПС 220 кВ Хвойная ОРУ 220 кВ - ПС 220 кВ Хвойная ОРУ 110 кВ;10.82;186.9;2;0.5;0.5;;18;70332;-8;-2;21 
0;0;Тр-р;3477;3177;1;ПС 220 кВ Хвойная ОРУ 220 кВ - ПС 220 кВ Хвойная ОРУ 110 кВ;10.31;186.91;1.2;0.5;0.5;;18;70332;-8;-2;21 
0;0;ЛЭП;3477;3475;0;ПС 220 кВ Хвойная ОРУ 220 кВ - ПС 220 кВ Хвойная отп. 1С-220 кВ;0.07;0.22;-1.4;;;;0;0;16;5;41 
0;1;ЛЭП;3477;3476;0;ПС 220 кВ Хвойная ОРУ 220 кВ - ПС 220 кВ Хвойная отп. 2С-220 кВ;0.09;0.38;-2.4;;;;0;0;;; 
0;0;ЛЭП;3499;3471;0;ПС 220 кВ НПС-26 - ПС 220 кВ Белогорск 1С-220 кВ;2.47;8.42;-53;;;;0;0;32;-9;85 
0;0;ЛЭП;3541;3499;0;ПС 500 кВ Амурская 1СШ-220 кВ - ПС 220 кВ НПС-26;5.71;21.23;-135;;;;0;0;27;-2;70 
0;0;ЛЭП;3471;3474;0;ПС 220 кВ Белогорск 1С-220 кВ - ПС 220 кВ Короли/т;6.75;28.51;-179.1;;;;0;0;67;-7;170 
0;0;ЛЭП;60305408;60305003;1;ПС 220 кВ Удоканский ГМК ОРУ 220 кВ - ПС 220 кВ Чара;0.16;8.58;-55.7;;;;0;0;10;5;31 
1;1;ЛЭП;3452;3414;0;ПС 220 кВ Строительная - ПС 220 кВ Новокиевка;4.32;19.31;-119;;;;0;0;;; 
0;0;ЛЭП;3542;3465;0;ПС 500 кВ Амурская 2СШ-220 кВ - ПС 220 кВ Благовещенская 1С-220 кВ;9.73;52.67;-350.4;;;;0;0;28;-1;85 
0;0;ЛЭП;3541;3464;0;ПС 500 кВ Амурская 1СШ-220 кВ - ПС 220 кВ Благовещенская 2С-220 кВ;12.76;53.91;-344.4;;;;0;0;26;-3;83 
0;0;ЛЭП;3542;3470;0;ПС 500 кВ Амурская 2СШ-220 кВ - ПС 220 кВ Свободный;0.36;1.54;-9.8;;;;0;0;-5;-24;62 
0;0;ЛЭП;3542;3461;0;ПС 500 кВ Амурская 2СШ-220 кВ - ПС 220 кВ Ледяная/т 1С-220;5.9;20.28;-127.7;;;;0;0;-52;14;131 
0;0;Тр-р;3414;3814;1;ПС 220 кВ Новокиевка - ПС 220 кВ Новокиевка ОРУ 35 кВ;10.58;266.62;3.1;;0.167;;0;0;-3;-1;8 
0;0;ЛЭП;3414;3413;0;ПС 220 кВ Новокиевка - ПС 220 кВ Уландочка;11.69;39.91;-251.7;;;;0;0;-37;7;92 
0;0;ЛЭП;3463;3462;0;ПС 220 кВ Ледяная - ПС 220 кВ Ледяная/т 2С-220;0.3;1.28;-8.2;;;;0;0;-33;5;83 
0;0;ЛЭП;3458;3462;0;ПС 220 кВ Шимановск - ПС 220 кВ Ледяная/т 2С-220;3.56;15.05;-96.2;;;;0;0;28;-3;71 
0;0;ЛЭП;3458;3455;0;ПС 220 кВ Шимановск - ПС 220 кВ Мухинская/т;5.47;22.87;-146;;;;0;0;-15;8;42 
0;0;ЛЭП;3442;3440;0;ПС 220 кВ Ключевая 2С-220 кВ - ПС 220 кВ НПС-23;2.77;12.26;-76.1;;;;0;0;7;15;41 
0;0;ЛЭП;3451;3440;0;ПС 220 кВ Сиваки ОРУ 220 кВ - ПС 220 кВ НПС-23;5.62;25.13;-154.9;;;;0;0;-13;-3;43 
0;0;ЛЭП;3451;3454;0;ПС 220 кВ Сиваки ОРУ 220 кВ - ПС 220 кВ Сиваки/т 2С-220;0.01;0.02;-0.1;;;;0;0;16;3;40 
0;0;ЛЭП;3441;3444;0;ПС 220 кВ Ключевая 1С-220 кВ - ПС 220 кВ Светлая 2 СШ;10.78;48.17;-297;;;;0;0;148;20;370 
0;0;Тр-р;3441;3841;0;ПС 220 кВ Ключевая 1С-220 кВ - ПС 220 кВ Ключевая ОРУ 35 кВ;11.09;296.23;1.8;0.5;0.159;;8;70319;-6;-2;15 
0;0;ЛЭП;3442;3439;0;ПС 220 кВ Ключевая 2С-220 кВ - ПС 220 кВ Сулус/т;2.43;8.53;-53.6;;;;0;0;-82;-15;210 
0;0;ЛЭП;3446;3444;0;ПС 220 кВ Энергия 2С-220 кВ - ПС 220 кВ Светлая 2 СШ;0.66;2.94;-18.1;;;;0;0;-109;-17;261 
0;0;ЛЭП;3445;3443;0;ПС 220 кВ Энергия 1С-220 кВ - ПС 220 кВ Светлая 1СШ;0.63;2.82;-17.4;;;;0;0;-112;-17;268 
0;0;ЛЭП;3522;3446;0;Зейская ГЭС 2C-220 - ПС 220 кВ Энергия 2С-220 кВ;0.34;1.52;-9.4;;;;0;0;-125;-22;301 
0;0;Тр-р;3521;3501;0;Зейская ГЭС 1C-220 - Зейская ГЭС ГА1;0.49;29.72;9.1;1.6;0.065;;0;0;200;61;493 
0;0;Тр-р;3522;3502;0;Зейская ГЭС 2C-220 - Зейская ГЭС ГА2;0.53;25.67;4.6;1.8;0.065;;0;0;200;62;493 
0;0;ЛЭП;3522;3405;0;Зейская ГЭС 2C-220 - ПС 220 кВ Призейская 1С-220 кВ;17.64;78.85;-486.2;;;;0;0;-99;-14;251 
0;0;ЛЭП;3438;3435;0;ПС 220 кВ Магдагачи 2С-220 кВ - ПС 220 кВ Гонжа/т ;3.45;15.42;-95.1;;;;0;0;-134;-21;341 
0;0;ЛЭП;3437;3439;0;ПС 220 кВ Магдагачи 1С-220 кВ - ПС 220 кВ Сулус/т;4.01;13.91;-87.5;;;;0;0;56;5;141 
0;0;ЛЭП;3437;3431;0;ПС 220 кВ Магдагачи 1С-220 кВ - ПС 220 кВ Талдан/т 1С-220;9.4;32.1;-202.1;;;;0;0;-123;;308 
0;0;ЛЭП;3465;8702;0;ПС 220 кВ Благовещенская 1С-220 кВ - ПС 220 кВ Айгунь;2;10.81;-71.9;;;;0;0;-15;-2;40 
0;0;ЛЭП;3464;8702;0;ПС 220 кВ Благовещенская 2С-220 кВ - ПС 220 кВ Айгунь;2;10.81;-71.9;;;;0;0;-15;-2;40 
0;0;Тр-р;3561;3515;0;Бурейская ГЭС т.с. В5-500 В6-500 - Бурейская ГЭС ГА5;1.36;102.67;2.9;0.9;0.03;;0;0;299;-26;342 
0;0;Тр-р;3561;3516;0;Бурейская ГЭС т.с. В5-500 В6-500 - Бурейская ГЭС ГА6;1.49;103.36;1.4;0.7;0.03;;0;0;298;-26;340 
0;0;ЛЭП;3422;3402;0;ПС 220 кВ Сковородино 2С-220 кВ - ПС 220 кВ Тында 2С-220;14.9;66.59;-410.6;;;;0;0;18;20;71 
0;0;Тр-р;3823;3821;0;ПС 220 кВ Сковородино ср.т. АТ-2  - ПС 220 кВ Сковородино ОРУ 35 кВ;8.12;188.51;;;0.167;;0;0;;; 
0;0;ЛЭП;3422;3430;0;ПС 220 кВ Сковородино 2С-220 кВ - ПС 220 кВ Ульручьи/т;3.49;12.3;-77.2;;;;0;0;100;-11;263 
0;0;ЛЭП;3421;3420;0;ПС 220 кВ Сковородино 1С-220 кВ - ПС 220 кВ Сковородино/т;0.51;2.27;-14;;;;0;0;-7;-2;20 
0;0;Выкл;2564;2561;0;ПС 500 кВ Хехцир 2 ОРУ-500 кВ Е4 - ПС 500 кВ Хехцир 2 ОРУ-500 кВ Е1;;;;;;;0;0;163;-42;190 
0;0;Выкл;2564;2563;0;ПС 500 кВ Хехцир 2 ОРУ-500 кВ Е4 - ПС 500 кВ Хехцир 2 ОРУ-500 кВ Е2, Е3;;;;;;;0;0;334;-65;383 
0;0;Выкл;2563;2561;0;ПС 500 кВ Хехцир 2 ОРУ-500 кВ Е2, Е3 - ПС 500 кВ Хехцир 2 ОРУ-500 кВ Е1;;;;;;;0;0;-170;22;194 
0;0;Тр-р;2351;2357;0;Комсомольская ТЭЦ-2 ЗРУ 110 кВ  - Комсомольская ТЭЦ-2 ТГ № 7;0.85;19.77;54.6;7.8;0.052;;3;70207;43;3;203 
0;0;ЛЭП;2153;2871;0;ПС 220 кВ Ванино 1С-35 кВ - ПС 35 кВ Тишкино 1с-35 ;0.34;0.6;-3.7;;;;0;0;-2;-2;54 
0;0;Тр-р;2351;2358;0;Комсомольская ТЭЦ-2 ЗРУ 110 кВ  - Комсомольская ТЭЦ-2 ТГ № 8;0.84;19.95;36.2;5.7;0.052;;3;70208;46;7;220 
0;0;ЛЭП;2641;2647;0;ПС 220 кВ Лондоко ОРУ-220 кВ - ПС 220 кВ Лондоко/т 2С 220 кВ;0.64;3.39;-22.4;;;;0;0;-4;1;9 
0;0;ЛЭП;3412;2635;0;ПС 220 кВ Февральская 2С-220 кВ - ПС 220 кВ Этеркан ОРУ-220 кВ;12.47;54.57;-335.8;;;;0;0;13;18;55 
0;0;ЛЭП;2411;2648;0;ПС 220 кВ Биробиджан - ПС 220 кВ Бира/т 1С 220 кВ ;3.23;17.18;-113.6;;;;0;0;-7;3;19 
0;0;Тр-р;2359;2361;0;Майская ГРЭС I С.Ш. - Майская ГРЭС ТГ № 1;0.5;7.18;118.7;18.9;0.273;;0;0;9;5;161 
0;0;ЛЭП;2411;2407;0;ПС 220 кВ Биробиджан - ПС 220 кВ Бира/т 2С 220 кВ;3.21;17.08;-113;;;;0;0;-5;4;16 
0;0;ЛЭП;2441;2443;0;ПС 220 кВ Кругликово/т 1С 220 кВ - ПС 220 кВ Дормидонтовка/т;5.21;17.89;-123.5;;;;0;0;-59;29;159 
0;0;ЛЭП;2443;2447;0;ПС 220 кВ Дормидонтовка/т - ПС 220 кВ Аван/т 1СШ;4.32;23.94;-165.2;;;;0;0;-54;26;145 
0;0;ЛЭП;2641;2405;0;ПС 220 кВ Лондоко ОРУ-220 кВ - ПС 220 кВ Лондоко/т 1С 220 кВ;0.63;3.34;-22.1;;;;0;0;-6;2;16 
0;0;ЛЭП;2153;2870;0;ПС 220 кВ Ванино 1С-35 кВ - ПС 35 кВ Терминал;1.61;2.34;-17;;;;0;0;-4;-2;72 
0;0;ЛЭП;2154;2870;0;ПС 220 кВ Ванино 2С-35 кВ - ПС 35 кВ Терминал;1.61;2.34;-17;;;;0;0;-4;-2;72 
0;0;ЛЭП;2401;2402;0;ПС 220 кВ Облучье - ПС 220 кВ НПС-30;0.46;1.69;-40.5;;;;0;0;-21;;52 
0;0;ЛЭП;2453;1511;0;ПС 220 кВ Бикин/т - Приморская ГРЭС IСШ 220 кВ;3.2;17.77;-114.2;;;;0;0;-35;19;96 
0;0;ЛЭП;2451;1512;0;ПС 220 кВ Розенгартовка/т - Приморская ГРЭС IIСШ 220 кВ;8.41;47.13;-299.9;;;;0;0;-36;17;96 
0;0;Тр-р;2347;2345;0;Комсомольская ТЭЦ-1 ЗРУ 110 кВ - Комсомольская ТЭЦ-1 ОРУ 35 кВ;4.35;70.25;76.5;5.8;0.32;;2;70203;-5;-3;27 
0;2;ЛЭП;2207;2208;0;ПС 110 кВ Т - отп. Парус;1.18;2.87;-18.4;;;;0;0;;;1 
0;0;ЛЭП;2625;2621;0;ПС 220 кВ Ванино ОРУ-220 кВ - ПС 220 кВ Высокогорная ОРУ-220 кВ;18.72;79.59;-526.4;;;;0;0;8;7;61 
1;1;ЛЭП;2625;2619;0;ПС 220 кВ Ванино ОРУ-220 кВ - ПС 220 кВ Тумнин;11.88;53.11;-327.4;;;;0;0;;; 
1;1;ЛЭП;2619;2621;0;ПС 220 кВ Тумнин - ПС 220 кВ Высокогорная ОРУ-220 кВ;6.53;29.17;-179.9;;;;0;0;;; 
0;0;ЛЭП;2571;2424;0;ПС 500 кВ Хехцир 2 1С 220 кВ - ПС 220 кВ Восток;2.75;15.2;-104.9;;;;0;0;61;1;149 
0;0;ЛЭП;2317;2424;0;Хабаровская ТЭЦ-3 1СШ-220 - ПС 220 кВ Восток;3.52;19.51;-134.6;;;;0;0;-62;10;151 
0;0;ЛЭП;2551;2329;0;ПС 500 кВ Комсомольская ОРУ-110 кВ - Амурская ТЭЦ-1 ЗРУ 110кВ;6.75;13.89;-89.5;;;;0;0;42;3;201 
0;0;ЛЭП;2551;2230;0;ПС 500 кВ Комсомольская ОРУ-110 кВ - ПС 110 кВ Хурба;2.44;5.02;-32.4;;;;0;0;39;;184 
0;0;Тр-р;2503;2521;0;ПС 500 кВ Хабаровская с.т.1АТ - ПС 500 кВ Хабаровская 1СШ 220 кВ;0.32;-19.71;;;0.469;;6;70202;-83;-9;204 
0;0;Тр-р;2503;2523;0;ПС 500 кВ Хабаровская с.т.1АТ - ПС 500 кВ Хабаровская 1С-10 кВ;2.85;122.5;;;0.022;;0;0;;; 
0;0;Тр-р;2504;2522;0;ПС 500 кВ Хабаровская с.т.2АТ - ПС 500 кВ Хабаровская 2СШ 220 кВ;0.32;-4.74;;;0.469;;6;70202;-82;-9;201 
0;0;Тр-р;2504;2524;0;ПС 500 кВ Хабаровская с.т.2АТ - ПС 500 кВ Хабаровская 2С-10 кВ;2.85;111.03;;;0.022;;0;0;;; 
0;0;ЛЭП;2513;2563;0;ПС 500 кВ Хабаровская Р-513 - ПС 500 кВ Хехцир 2 ОРУ-500 кВ Е2, Е3;4.01;38.11;-459.1;4.3;;;0;0;-509;166;611 
0;0;ЛЭП;2221;2225;0;ПС 110 кВ К - ПС 110 кВ Привокзальная 2c-110;0.38;0.94;-6;;;;0;0;-8;-6;48 
0;0;ЛЭП;2347;2221;0;Комсомольская ТЭЦ-1 ЗРУ 110 кВ - ПС 110 кВ К;0.52;1.27;-8.2;;;;0;0;3;4;24 
0;0;ЛЭП;2347;2351;1;Комсомольская ТЭЦ-1 ЗРУ 110 кВ - Комсомольская ТЭЦ-2 ЗРУ 110 кВ ;1.33;3.24;-20.8;;;;0;0;6;3;33 
0;0;ЛЭП;2347;2351;2;Комсомольская ТЭЦ-1 ЗРУ 110 кВ - Комсомольская ТЭЦ-2 ЗРУ 110 кВ ;1.33;3.24;-20.8;;;;0;0;6;3;33 
0;0;Тр-р;2347;2348;0;Комсомольская ТЭЦ-1 ЗРУ 110 кВ - Комсомольская ТЭЦ-1 с.т.С3Т;2.12;45.13;26.2;4.3;0.976;;4;70201;-5;-7;42 
0;0;ЛЭП;2571;2431;0;ПС 500 кВ Хехцир 2 1С 220 кВ - ПС 220 кВ Хехцир 1С 220 кВ;0.02;0.11;-0.8;;;;0;0;-96;11;234 
0;0;ЛЭП;2572;2432;0;ПС 500 кВ Хехцир 2 2С 220 кВ - ПС 220 кВ Хехцир 2С 220 кВ;0.02;0.11;-0.8;;;;0;0;-100;10;244 
0;0;Тр-р;2613;2213;0;ПС 220 кВ Селихино ОРУ-220 кВ  - ПС 220 кВ Селихино ОРУ-110 кВ;2.38;89.34;11.9;1.6;0.495;;15;70232;15;-3;36 
0;0;ЛЭП;2216;2221;0;ПС 110 кВ Картель 2с-110 - ПС 110 кВ К;10.47;19.04;-118.7;;;;0;0;17;-5;89 
0;0;Выкл;2215;2216;0;ПС 110 кВ Картель 1с-110  - ПС 110 кВ Картель 2с-110;;;;;;;0;0;29;-6;142 
0;0;ЛЭП;2216;2217;0;ПС 110 кВ Картель 2с-110 - ПС 110 кВ Гайтер 1с-110 ;1.69;4.12;-26.4;;;;0;0;12;-2;59 
0;0;ЛЭП;2213;2215;0;ПС 220 кВ Селихино ОРУ-110 кВ - ПС 110 кВ Картель 1с-110 ;6.79;11.89;-74;;;;0;0;27;-6;135 
0;0;ЛЭП;2218;2551;0;ПС 110 кВ Гайтер 2с-110  - ПС 500 кВ Комсомольская ОРУ-110 кВ;3.61;13.88;-95.3;;;;0;0;14;-1;67 
0;0;ЛЭП;2431;2441;0;ПС 220 кВ Хехцир 1С 220 кВ - ПС 220 кВ Кругликово/т 1С 220 кВ;1.26;6.98;-48.2;;;;0;0;-65;27;172 
0;0;Тр-р;2160;2152;0;ПС 220 кВ Ванино с.т.2АТ - ПС 220 кВ Ванино ЗРУ-10 кВ;2.9;135.06;;;0.046;;0;0;;-12;29 
0;0;Тр-р;2160;2251;0;ПС 220 кВ Ванино с.т.2АТ - ПС 220 кВ Ванино ОРУ-110 кВ;0.28;-8.27;;;0.505;;9;70235;-9;-2;23 
0;0;Тр-р;2625;2160;0;ПС 220 кВ Ванино ОРУ-220 кВ - ПС 220 кВ Ванино с.т.2АТ;0.76;54.87;5.9;0.8;1;;0;0;-10;-15;42 
0;0;ЛЭП;2613;2625;0;ПС 220 кВ Селихино ОРУ-220 кВ  - ПС 220 кВ Ванино ОРУ-220 кВ;32.88;136.52;-903.7;;;;0;0;-11;31;77 
0;0;ЛЭП;2613;2541;0;ПС 220 кВ Селихино ОРУ-220 кВ  - ПС 500 кВ Комсомольская 1СШ 220 кВ;4.2;24.25;-160.7;;;;0;0;6;-17;65 
0;0;Выкл;2608;2652;0;ПС 220 кВ НПС-2 1С 220 кВ - ПС 220 кВ НПС-2 2С 220 кВ;;;;;;;0;0;1;26;64 
0;0;ЛЭП;2643;2608;0;отп.2 ПС 220 кВ Литовко - ПС 220 кВ НПС-2 1С 220 кВ;3.79;16.13;-106.7;;;;0;0;22;-16;76 
0;0;ЛЭП;2644;2652;0;отп.1 ПС 220 кВ Литовко - ПС 220 кВ НПС-2 2С 220 кВ;3.78;16.05;-106.2;;;;0;0;25;1;63 
0;0;ЛЭП;2608;2609;0;ПС 220 кВ НПС-2 1С 220 кВ - ПС 220 кВ НПС-3;12.25;52.05;-344.3;;;;0;0;22;24;80 
0;0;ЛЭП;2607;2644;0;ПС 220 кВ НПС-1 - отп.1 ПС 220 кВ Литовко;3.9;16.57;-109.6;;;;0;0;22;-14;73 
0;1;Выкл;2403;2650;0;ПС 220 кВ Кимкан/т 2С 220 кВ - ПС 220 кВ Кимкан/т 1С 220 кВ;;;;;;;0;0;;; 
0;1;Выкл;2404;2649;0;ПС 220 кВ Центральная 1СШ 220 - ПС 220 кВ Центральная 2СШ 220;;;;;;;0;0;;; 
0;1;Выкл;2405;2647;0;ПС 220 кВ Лондоко/т 1С 220 кВ - ПС 220 кВ Лондоко/т 2С 220 кВ;;;;;;;0;0;;; 
0;1;Выкл;2407;2648;0;ПС 220 кВ Бира/т 2С 220 кВ - ПС 220 кВ Бира/т 1С 220 кВ ;;;;;;;0;0;;; 
0;1;Выкл;2413;2646;0;ПС 220 кВ Икура/т 1С 220 кВ - ПС 220 кВ Икура/т 2С 220 кВ;;;;;;;0;0;;; 
0;0;Тр-р;2352;2355;0;Комсомольская ТЭЦ-2 с.т.2Т - Комсомольская ТЭЦ-2 ТГ № 5 ;1.19;-1.01;;;0.056;;0;0;5;-1;28 
0;0;Тр-р;2348;2345;0;Комсомольская ТЭЦ-1 с.т.С3Т - Комсомольская ТЭЦ-1 ОРУ 35 кВ;1.46;27.92;;;0.335;;3;70241;-3;-5;32 
0;0;Тр-р;2328;2323;0;Амурская ТЭЦ-1 с.т.2Т - Амурская ТЭЦ-1 ТГ № 3;0.72;-0.11;;;0.055;;0;0;25;4;126 
0;0;Тр-р;2327;2322;0;Амурская ТЭЦ-1 с.т.1Т - Амурская ТЭЦ-1 ТГ № 2;0.48;-0.11;;;0.055;;0;0;24;4;122 
0;0;Тр-р;2328;2279;0;Амурская ТЭЦ-1 с.т.2Т - Амурская ТЭЦ-1 2 секция 35кВ;0.69;15.1;;;0.318;;5;70241;-10;-4;52 
0;0;Тр-р;2329;2328;0;Амурская ТЭЦ-1 ЗРУ 110кВ - Амурская ТЭЦ-1 с.т.2Т;0.89;23.69;108.9;8.9;0.93;;2;70201;15;-2;70 
0;0;Тр-р;2327;2278;0;Амурская ТЭЦ-1 с.т.1Т - Амурская ТЭЦ-1 1 секция 35кВ;0.49;15.1;;;0.318;;5;70241;-9;-3;49 
0;0;Тр-р;2329;2327;0;Амурская ТЭЦ-1 ЗРУ 110кВ - Амурская ТЭЦ-1 с.т.1Т;0.68;23.69;72.6;10.7;0.93;;2;70201;15;-1;69 
0;0;ЛЭП;2419;2318;0;ПС 220 кВ Амур - Хабаровская ТЭЦ-3 2СШ-220;0.9;4.91;-73.4;;;;0;0;40;32;124 
0;0;ЛЭП;2418;2419;0;ПС 220 кВ РЦ 2С 220 кВ - ПС 220 кВ Амур;0.29;1.6;-48.7;;;;0;0;40;34;127 
0;0;Тр-р;2625;2150;0;ПС 220 кВ Ванино ОРУ-220 кВ - ПС 220 кВ Ванино с.т.1АТ;0.66;56.07;4;1;1;;0;0;-9;-15;41 
0;0;Тр-р;2150;2251;0;ПС 220 кВ Ванино с.т.1АТ - ПС 220 кВ Ванино ОРУ-110 кВ;0.42;-8.68;;;0.505;;11;70231;-9;-3;46 
0;0;Тр-р;2150;2152;0;ПС 220 кВ Ванино с.т.1АТ - ПС 220 кВ Ванино ЗРУ-10 кВ;3.22;125.48;;;0.046;;0;0;;-11;27 
0;0;Тр-р;2156;2158;0;ПС 220 кВ Ванино с.т.4Т - ПС 220 кВ Ванино 2С-10 кВ;0.73;25.21;;;0.096;;0;0;-4;-1;19 
0;0;Тр-р;2251;2155;0;ПС 220 кВ Ванино ОРУ-110 кВ - ПС 220 кВ Ванино с.т.3Т ;0.9;36.9;12.7;2.9;0.934;;6;70240;-12;-15;94 
0;0;ЛЭП;2335;2202;0;Комсомольская ТЭЦ-3 ЗРУ 110кВ - ПС 220 кВ Старт 2СШ 110 кВ;1.5;6.71;-41.4;;;;0;0;-61;11;296 
0;0;ЛЭП;2206;2201;0;ПС 110 кВ БАМ ПТФ - ПС 220 кВ Старт 1СШ 110 кВ;1.11;4.96;-30.6;;;;0;0;-61;12;294 
0;0;Тр-р;2335;2331;0;Комсомольская ТЭЦ-3 ЗРУ 110кВ - Комсомольская ТЭЦ-3 Блок 1;0.16;6.03;64.9;12.8;0.13;;0;0;126;-13;599 
0;0;Тр-р;2335;2332;0;Комсомольская ТЭЦ-3 ЗРУ 110кВ - Комсомольская ТЭЦ-3 Блок 2;0.16;6.09;66.6;11.9;0.13;;0;0;136;-14;647 
0;0;ЛЭП;2335;2220;2;Комсомольская ТЭЦ-3 ЗРУ 110кВ - ПС 110 кВ ГПП-5;0.45;1.99;-12.3;;;;0;0;-69;3;326 
0;0;ЛЭП;2335;2220;1;Комсомольская ТЭЦ-3 ЗРУ 110кВ - ПС 110 кВ ГПП-5;0.45;1.99;-12.3;;;;0;0;-69;3;326 
0;0;ЛЭП;2335;2228;0;Комсомольская ТЭЦ-3 ЗРУ 110кВ - ПС 110 кВ КНПЗ-2;1.1;3.8;-26.5;;;;0;0;;;2 
0;0;Тр-р;2605;2205;2;ПС 220 кВ Парус ОРУ-220 кВ - ПС 220 кВ Парус ОРУ-110 кВ;2.5;88.17;6;0.9;0.502;;14;70232;32;-2;76 
0;0;Тр-р;2605;2205;1;ПС 220 кВ Парус ОРУ-220 кВ - ПС 220 кВ Парус ОРУ-110 кВ;2.4;88.17;6;0.9;0.502;;14;70232;32;-2;76 
0;0;ЛЭП;2207;2204;0;ПС 110 кВ Т - ПС 110 кВ Байкальская 2c-110 ;0.44;1.07;-6.8;;;;0;0;-24;1;114 
0;0;ЛЭП;2351;2208;0;Комсомольская ТЭЦ-2 ЗРУ 110 кВ  - отп. Парус;0.55;1.35;-8.7;;;;0;0;-65;;309 
0;0;ЛЭП;2351;2207;0;Комсомольская ТЭЦ-2 ЗРУ 110 кВ  - ПС 110 кВ Т;1.73;4.22;-27.1;;;;0;0;-50;-2;238 
0;0;Тр-р;2631;2633;0;ПС 220 кВ Ургал ОРУ-220 кВ - ПС 220 кВ Ургал с.т.2АТ;3.8;101.18;7.1;0.8;1;;0;0;-26;-16;75 
0;0;ЛЭП;2605;2601;0;ПС 220 кВ Парус ОРУ-220 кВ - ПС 220 кВ Старт 1С 220 кВ;2.46;8.79;-56.3;;;;0;0;-63;4;152 
0;0;Тр-р;2601;2201;0;ПС 220 кВ Старт 1С 220 кВ - ПС 220 кВ Старт 1СШ 110 кВ;0.98;42.07;11.8;1.6;0.516;;6;70233;63;-32;327 
0;0;Тр-р;2602;2202;0;ПС 220 кВ Старт 2С 220 кВ - ПС 220 кВ Старт 2СШ 110 кВ;1.09;47.4;5;1.1;0.516;;10;70231;56;-28;290 
0;0;ЛЭП;2602;2626;0;ПС 220 кВ Старт 2С 220 кВ - ПС 220 кВ Горин ОРУ-220 кВ;7.71;27.46;-175.9;;;;0;0;-58;4;141 
0;0;ЛЭП;2601;2541;0;ПС 220 кВ Старт 1С 220 кВ - ПС 500 кВ Комсомольская 1СШ 220 кВ;2.72;9.57;-61.4;;;;0;0;-40;19;106 
0;1;Тр-р;2626;2826;2;ПС 220 кВ Горин ОРУ-220 кВ - ПС 220 кВ Горин ОРУ-35 кВ;11;317.4;4.3;0.8;0.149;;6;70252;;; 
0;0;Тр-р;2626;2826;1;ПС 220 кВ Горин ОРУ-220 кВ - ПС 220 кВ Горин ОРУ-35 кВ;11.09;270.85;4;1;0.149;;6;70252;-5;-17;42 
0;0;ЛЭП;2626;2627;0;ПС 220 кВ Горин ОРУ-220 кВ - ПС 220 кВ Березовая ОРУ-220 кВ;14.44;47.7;-305.5;;;;0;0;-53;12;132 
0;0;Тр-р;2627;2827;2;ПС 220 кВ Березовая ОРУ-220 кВ - ПС 220 кВ Березовая КРУН-35 кВ;10.24;275.08;5.7;0.9;0.156;;6;70251;-8;-17;47 
0;1;Тр-р;2627;2827;1;ПС 220 кВ Березовая ОРУ-220 кВ - ПС 220 кВ Березовая КРУН-35 кВ;10.24;275.08;5.7;0.9;0.174;;19;70251;;; 
0;0;ЛЭП;2627;2628;0;ПС 220 кВ Березовая ОРУ-220 кВ - ПС 220 кВ Джамку ОРУ-220 кВ;12.45;44.35;-284;;;;0;0;-44;15;114 
0;0;Тр-р;2628;2828;1;ПС 220 кВ Джамку ОРУ-220 кВ - ПС 220 кВ Джамку ОРУ-35 кВ;10.83;266.62;1.3;0.9;0.155;;5;70251;-2;-15;38 
